id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
47382,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Baggit Women Pink Bag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47382.jpg
50335,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aurelia Women Blue Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/50335.jpg
31302,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men  Purple Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/31302.jpg
55647,Women,Footwear,Shoes,Heels,Turquoise Blue,Winter,2015,Casual,Catwalk Women Turquoise Blue Flats,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/55647.jpg
12180,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12180.jpg
19568,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,United Colors of Benetton Men Stripes Navy Blue Polo Tshirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/19568.jpg
27267,Women,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2012,Formal,Arrow Women Navy Blue Pinstripe Trousers,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/27267.jpg
6899,Women,Apparel,Topwear,Tops,Peach,Summer,2011,Casual,Forever New Women Peach With Polka Dots Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/6899.jpg
13052,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Dial Watch 1478SM01,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/13052.jpg
43722,Women,Accessories,Jewellery,Bangle,Gold,Fall,2012,Casual,Royal Diadem Set of 2 Golden Bangles,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/43722.jpg
58964,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,Colour Me Men Green Perfume,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/58964.jpg
33455,Women,Accessories,Bags,Handbags,Brown,Fall,2012,Casual,Baggit Women Naughty Lips Brown Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/33455.jpg
57110,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Elle Women Blue Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/57110.jpg
25530,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Wrangler Men Griffith Blue Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/25530.jpg
11705,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Lee Men Check Blue Shirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/11705.jpg
32587,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,Only  Women Black Shorts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/32587.jpg
58158,Women,Apparel,Topwear,Shrug,Maroon,Fall,2012,Casual,Latin Quarters Women Maroon Shrug,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/58158.jpg
5620,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Primo White Green Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/5620.jpg
36127,Men,Accessories,Wallets,Wallets,Brown,Fall,2012,Casual,OTLS Men Brown Mark Wallet,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/36127.jpg
21190,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Quiksilver Unisex Black Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21190.jpg
41849,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,ADIDAS Unisex Black Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/41849.jpg
39953,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013,Casual,Gas Men Red Freak Flip Flops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/39953.jpg
52462,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015,Casual,Red Rose Green & Black Nightdress,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/52462.jpg
10411,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,United Colors of Benetton Women Printed Purple T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/10411.jpg
24624,Women,Accessories,Bags,Handbags,Green,Winter,2015,Casual,Murcia Women Green Leather Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/24624.jpg
33693,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012,Formal,Cobblerz Men Black Leather Semiformal Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/33693.jpg
32741,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,Fila Men Calve Brown Casual Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/32741.jpg
37233,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,United Colors of Benetton Men Leather Brown Wallet,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/37233.jpg
53776,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual,Puma Men Green Shorts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/53776.jpg
20284,Men,Apparel,Topwear,Tshirts,Green,Summer,2016,Casual,Campbell Men Pack of 3 T-shirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/20284.jpg
21356,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Van Heusen Women Aviator Sunglasses,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21356.jpg
15163,Men,Apparel,Topwear,Tshirts,Cream,Fall,2012,Casual,Arrow Sport Men Cream Polo Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/15163.jpg
45613,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/45613.jpg
4534,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's The Rise of The Phoenix T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/4534.jpg
35564,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Arrow Men Black Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/35564.jpg
46096,Women,Footwear,Shoes,Flats,Black,Summer,2012,Casual,ADIDAS Women Black Tessalia Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/46096.jpg
51021,Women,Apparel,Innerwear,Bra,Maroon,Summer,2017,Casual,Enamor Wine Coloured Smooth Bra,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/51021.jpg
23401,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Jeans,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/23401.jpg
17634,Unisex,Accessories,Scarves,Scarves,Grey,Fall,2011,Casual,Puma Unisex Crystal Cat Grey Scarf,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17634.jpg
47144,Women,Accessories,Bags,Handbags,White,Summer,2015,Casual,Be For Bag Women Combo Pack Tote Bags,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47144.jpg
12346,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Formal,Reebok Women Grey Solid V-Neck T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12346.jpg
26173,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black Casual Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/26173.jpg
3711,Men,Apparel,Topwear,Tshirts,Green,Spring,2013,Casual,Lee Men's Round Neck Pack of Three Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3711.jpg
29907,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Genuine Leather Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/29907.jpg
47978,Women,Accessories,Watches,Watches,Purple,Winter,2016,Casual,Helix Women Purple Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47978.jpg
54553,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Global Desi Women Black Printed Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/54553.jpg
13294,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Gini and Jony Women Printed Pink Tops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/13294.jpg
29309,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Wrangler Men Bull Rider Grey T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/29309.jpg
12948,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12948.jpg
7183,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Jealous 21 Women Blue Flower Printed Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7183.jpg
47376,Women,Accessories,Bags,Handbags,Black,Fall,2012,Casual,Baggit Women Black Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47376.jpg
9825,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011,Casual,Little Miss Women Printed Orange T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/9825.jpg
17406,Men,Accessories,Socks,Socks,Brown,Summer,2016,Casual,Reid & Taylor Men Stripes Brown Socks,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17406.jpg
3523,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Myntra Men's I Don't Suffer From Navy Blue T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3523.jpg
12174,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Basics Men Grey Checked Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12174.jpg
26341,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,DKNY Women Silver-Toned Dial Watch NY8285,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/26341.jpg
27293,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Blue Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/27293.jpg
9019,Men,Footwear,Sandal,Sandals,Brown,Winter,2011,Casual,Buckaroo Men Mar Brown Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/9019.jpg
38049,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Digital Watch M119J002Y,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/38049.jpg
58990,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Cavallini Men Deo,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/58990.jpg
40153,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Gini and Jony Boys Surfs Up Black T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/40153.jpg
10623,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011,Casual,Carlton London Women Glitterati Gold Slippers,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/10623.jpg
24416,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Opticourt Ligra White Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/24416.jpg
56036,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,ColorBar Soft Touch Clypso Lipstick 008,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/56036.jpg
21958,Women,Accessories,Bags,Handbags,Off White,Winter,2015,Casual,Murcia Women Casual Off White Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21958.jpg
32573,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,ONLY Women Black Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/32573.jpg
14283,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Women Chauncy ox  Casual Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/14283.jpg
37001,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Lino Perros Women Blue Sling Bag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/37001.jpg
45421,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Brown Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/45421.jpg
4706,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Seoul Black Gold Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/4706.jpg
21164,Women,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,s.Oliver Women Check Blue Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21164.jpg
52496,Women,Apparel,Loungewear and Nightwear,Bath Robe,Navy Blue,Winter,2015,Casual,Red Rose Women Navy Blue Bath Robes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/52496.jpg
15351,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011,Sports,Nike Women Solid Grey Capris,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/15351.jpg
18816,Unisex,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,Peter England Unisex Statements Black Passport Holder,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/18816.jpg
6435,Women,Footwear,Shoes,Casual Shoes,Blue,Summer,2011,Casual,Lotto Women's Canvas Blue Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/6435.jpg
23257,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Attivo Men Black Army Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/23257.jpg
17062,Women,Accessories,Belts,Belts,Red,Winter,2015,Casual,Lino Perros Women Flower Design Red Belt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17062.jpg
51677,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Louis Philippe Men Sunglasses LP209-C3,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/51677.jpg
22385,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Mark Taylor Men Solid White Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/22385.jpg
35332,Women,Accessories,Jewellery,Earrings,Maroon,Winter,2016,Ethnic,Fabindia Women Maroon Anusuya Earrings,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/35332.jpg
54305,Women,Apparel,Innerwear,Bra,Grey Melange,Summer,2017,Casual,Garfield Women Grey Melange Striped Bra GFA12-004,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/54305.jpg
2095,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Light Blue Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/2095.jpg
30640,Unisex,Accessories,Headwear,Caps,Black,Summer,2012,Sports,Nike Unisex Black Cap,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/30640.jpg
31792,Women,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,Lee Women Apple Coral Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/31792.jpg
42260,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,John Players Men Blue Jeans,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/42260.jpg
49688,Men,Accessories,Ties,Ties,Blue,Summer,2012,Casual,Park Avenue Men Blue Tie,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/49688.jpg
12510,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018,Casual,Red Tape Men Casual Grey Casual Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12510.jpg
26725,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Large Logo Graphic Black T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/26725.jpg
45879,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/45879.jpg
11395,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,United Colors of Benetton Men Light Winter Red Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/11395.jpg
56452,Women,Personal Care,Nails,Nail Polish,Gold,Spring,2017,Casual,Streetwear Tinted Gold Nail Polish 50,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/56452.jpg
1610,Women,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Casual,Reebok Navy Jacket,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/1610.jpg
40537,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Women White Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/40537.jpg
57580,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Unknown,Lotus Herbals Pure Colours Rose Madder Lipstick 611,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/57580.jpg
